,namespace,user_id,id
1230,vcmaker,diretorteste1,176890
1231,imep,profabio,162140
1232,campossalles,gustavovalentim,92117
1233,tutorio,gustavoviana,92120
1234,cdi,gustavuduarte,92125
1235,campossalles,gusvalentim,92129
1236,redacaointerativa,heiquevan,93549
1237,escolaformacao,profmuriel,366177
1238,sesisumare,helenasesi,93626
1239,smerousseau,helenyserrano,93649
1240,colegiozenite,clarissaqmagico,160952
1241,smelemeitapeva,mackenzieitapeva,107191
1242,colegiozenite,gabrielmorais,160953
1243,mackenzietambore,macktmb,107192
1244,colband,maite,107397
1245,renascer,hilzemira,93928
1246,purissimo,huemerson,94028
1247,eadcmm,majgarciacmm,107408
1248,mundoencantado,hsugeno,94019
1249,nihongogakkou,malconsensei,107421
1250,escolakodomo,profpaulasampaio,164988
1251,cbas,ianabrito,94739
1252,anglocassianoricardo,marcelabarreto,107669
1253,sesicacapava,ibsensesi,94926
1254,centec,icarotrindade,94938
1255,mov,marcelazingerevitz,107697
1256,inspire,marcelgeg,107703
1257,ecompo,clarissaqmagico,163475
1258,lasalledores,marcelino,107712
1259,ufrpe,iedaf,95106
1260,universitas,larissal,194984
1261,descomplica,ilanavalle,95232
1262,emece,marcelofreitas,107794
1263,profilton,iltonchaves,95251
1264,ias,imaniezzo,95271
1265,radial,marcelofreitas,107795
1266,pitagorasjuruti,marceloh,107801
1267,crb,rodrigocrb,257202
1268,fariasbrito,marcelopena,107822
1269,colegioanaliafranco,clarissaqmagico,161302
1270,colegiomeninojesus,marceloprof,107824
1271,colegiogarra,clarissaqmagico,166534
1272,colsaojose,marcelosantos,107828
1273,crb,eduardo.guedes,381381
1274,sesiipiranga,marcelosiso,107837
1275,colegioanaliafranco,pvannucci,161303
1276,cepaulista,marcia2214,107929
1277,colegiogarra,andrezagarra,166535
1278,sesibarrabonita,marciabianco,107937
1279,colegioliliental,diretoradaniela,162849
1280,tiaanamaria,marciacalheiro,107942
1281,unevale,proflecianecosta,162898
1282,anglocassianoricardo,marciacarneiro,107945
1283,acqio,fabriciogadotti,162257
1284,certus,marciod,108030
1285,colsantacatarina,profivantotola,162678
1286,alfeurosa,maurisftd,227084
1287,anyway,marcionunes,108043
1288,sagradocoracaodejesus,isabelcristina,96342
1289,sesisjc,israelsesi,96647
1290,fito,marcochicano,108085
1291,bancodequestoesgratuito,larissal,194711
1292,ios,marcoscesar,108164
1293,santarita,renatotisantarita,252345
1294,casdvest,manoel.fernandes,523879
1295,colegiosantamonicalimoeiro,profrafaelsousa,162952
1296,contemporaneolagoanova,jonasstanley,534876
1297,colegioplanck,academico,381383
1298,fito,marcoscosta,108418
1299,barradevbarranull,iury2,96941
1300,tesadsajda,iury321,96943
1301,vestibularcidadao,ivanbs91,96981
1302,aurora,marcosmendeseng,108450
1303,mls,jackeline,97119
1304,cs,marcosmotta,108456
1305,exato,coord.piedade,264957
1306,colegiounidadejardim,jaderseccio,97197
1307,etaf,margaretebastos,108556
1308,escolacastelokids,jady,97209
1309,moria,jailda,97231
1310,escolacastanheiras,mari,108572
1311,gef,jalq,97281
1312,cepe,mariaarleuda,108667
1313,lasalledores,janinebohrer,97417
1314,salesianodosalvador,mariadamerces,108720
1315,vetor,jaosman,97436
1316,escolaimpacto,mariagabriela,108779
1317,sesicampinas,jaquelinessesi,97501
1318,cursinhoines,mariaines,108805
1319,metodistadosul,jbelline,97561
1320,nesfa,mariaizabel,108812
1321,paulofreire,jeanlima,97640
1322,sesicrixas,marianam,108968
1323,sesisaomigueldooeste,jeanmichel,97646
1324,nsgloria,jeanreis,97657
1325,amadeus,marianet,109041
1326,principedapaz,mariapinheiro,109086
1327,magna,jeremias,97852
1328,bozano,jgomes,98168
1329,leonor,mariaribeiro,109097
1330,kiujo,jkwjk,98315
1331,smartz,maricamargo,109173
1332,colegionatureza,clarissaqmagico,145607
1333,colegiouniversitario,marilene,109212
1334,campossalles,mariluci,109242
1335,sidarta,jo,98737
1336,guidotti,marimorosinif,109258
1337,tutorio,joaodantas,98894
1338,smeipebotucatu,joaodare,98895
1339,colband,marioabbondati,109378
1340,fito,marinalvaoliveira,109315
1341,etepsjc,mariolucas,109395
1342,nsconceicao,jociana,99242
1343,cct,proflaize,158715
1344,cursoacre,JulianaTemporin,194699
1345,fundacaoeducar,jonassantos,99386
1346,senaiserra,jonasst,99389
1347,cermac,marisa,109423
1348,sesicampinas,josanasesi,99510
1349,projetovida,maristelaalcantara,109461
1350,cenpec,josealvesaluno,99562
1351,sesisjdoriopreto,maristelabarbosa,109463
1352,colegiootacilio,marlenefarias,109504
1353,faculdadejaguariuna,maruska,109613
1354,pitagorasjuruti,joselia,99627
1355,santaclara,maryellamasseli,109634
1356,escolasanti,josemodesto,99661
1357,sesiigaracudotiete,maryferreira,109637
1358,nep,josenep,99664
1359,cce,mascarenhasm,109657
1360,ejjg,clarissaqmagico,142605
1361,sjoseegito,burgos,206529
1362,sistemaprima,igorpfagundes,145646
1363,raiodesol,jprandes,99960
1364,apotec,jrdalprat,99972
1365,colegiodasamericas,larissal,178195
1366,boaviagem,jrdiniz89,99978
1367,nageljewishacademy,profliliannagel,159036
1368,ensinamais,profkhassandra,165603
1369,saladeexatas,larissal,178311
1370,iabcd,juamorina,100020
1371,boaviagem,lenexavier,178313
1372,amadeus,julianarocha,100426
1373,colegiouniverso,norbertomf44,350964
1374,cfc,consultorsas,404376
1375,mathmind,profwandersonluiz,162588
1376,institutopandavas,clarissaqmagico,144179
1377,genesiscolegioecurso,profluizgustavo,165524
1378,institutocaminhar,rodrigobueno,164716
1379,gamt,julianaferro,100378
1380,santissimosenhor,julianaprof,100419
1381,institutopandavas,profnilton,144181
1382,maristacolatina,julierme,100546
1383,abm,murilooliveira,140382
1384,colegioatibaia,junioratibaia,100660
1385,masterbezerra,matheusoliveira,110665
1386,anglocassianoricardo,juriara,100697
1387,colegionatureza,coorddouglas,145608
1388,dokimos,jrpinho,226449
1389,mastersul,matheusoliveira,110666
1390,cempacanguaretamarn,kacikcire,100873
1391,masternatal,matheusoliveira,110667
1392,eokiko,kadeokido,100878
1393,sesicruzeiro,matheussesi,110704
1394,colegiosaojose,kaity103,100942
1395,exato,maurasousa,110777
1396,escolaimpacto,kakamiron,100957
1397,nextgestor,clarissaqmagico,163483
1398,unbidiomasjapones,kamicpm,100999
1399,edivancalixto,profedivancalixto,164265
1400,smelemeitapeva,karencristine,101070
1401,colband,mayrail,111006
1402,colegiojoaopaulo,lucia.universitario,339099
1403,colegiouirapuru,jennifer.gabaldo,514506
1404,uirapuru,katiamendes,101363
1405,fernaogaivota,mcastro,111053
1406,prodteste,mcgyver05,111060
1407,campossalles,kevinsantosamaral,101775
1408,catamaravita,camillafarah,220803
1409,mov,kimmachlup,101841
1410,amadeus,amadeussecretaria,224216
1411,masternatal,kleitonandrade,101890
1412,lumen,laisspegiorin,102144
1413,lamark,lamark,102225
1414,colegioipe,daniloipe,201547
1415,professormarciodarlen,mdarlen,111712
1416,cepe,melissatomaz,111859
1417,ctbmsa,melucca,111885
1418,escolapaulofreire,profjean,119208
1419,santaizabel,profiomara,119203
1420,mentoring,mentdavid,111951
1421,catolica,profiracelia,119204
1422,mentoring,mentiluiz,111953
1423,colegionotadez,profjoca,119211
1424,ipi,profjose,119216
1425,colegioeag,elizabete.fernandes,366265
1426,colegioapogeu,profjudson,119218
1427,ursinhofeliz,profjulia,119219
1428,formacao,mhelena,112255
1429,dimensao,profjuliana,119220
1430,kl3,profkaliano,119226
1431,agape,clarissaqmagico,164079
1432,institutocolorir,profkaren,119227
1433,colegiomargirus,micheleprof,112352
1434,isec,profkarina,119228
1435,nsdasgracas,profkati,119229
1436,colegiounidadejardim,michelerascalha,112354
1437,ensinando,profjulio,119222
1438,sesisumare,michelesesi,112357
1439,institutocaminhar,marlimacsi,234959
1440,giramundo,michellecampos,112373
1441,viladasletras,profmargarida,119305
1442,colegioabgar,clarissaqmagico,163485
1443,salesianodosalvador,profmaria,119306
1444,colegioasas,profmariaaparecida,119307
1445,moniquebarreto,clarissaqmagico,164506
1446,ios,michellemedeiros,112380
1447,mayrink,profmariavitoria,119311
1448,cfimaculadaconceicao,profmario,119312
1449,cbas,michellerodrigues,112386
1450,colegiosincrona,profmatheus,119313
1451,senacsc,clarissaqmagico,164082
1452,kepler,profmaykel,119318
1453,cejosueroberto,profmicaele,119324
1454,cpv,miranda,112809
1455,cardealarcoverde,profmozart,119327
1456,milhaense,profnacelio,119331
1457,cmariaimaculada,profneilson,119334
1458,colegioathena,profnelson,119335
1459,liceujardim,jaderferreira,178435
1460,mutiraodesaomarcos,profniceia,119336
1461,universidademetodistasp,profoswaldo,119341
1462,chacaravivaavida,monicaazevedo,113115
1463,ceantenorreis,profpatricia,119342
1464,linkandlearn,profpatriciarocha,119343
1465,providencia,profpaula,119344
1466,smemhorebe,monicahuertas,113133
1467,libanobrasileiro,profraqueltorres,119350
1468,eloeducacional,profrichard,119359
1469,projetovida,monicapadroni,113144
1470,profroberta,profroberta,119362
1471,prudentedemorais,profrobertabio,119363
1472,escolabemmequer,monicasilva,113150
1473,arturferreira,profrodolfo,119365
1474,anglocassianoricardo,monicayumi,113164
1475,kerygma,profrodrigo,119366
1476,colegiodombosco,profrogerio,119369
1477,vilagelin,monitores,113207
1478,colegioteleyos,profrony,119370
1479,marketing,montanha,113214
1480,centrosuperiordetecnologia,profrosangela,119371
1481,ceportoseguro,profroseneide,119373
1482,colegioliliental,clarissaqmagico,164083
1483,crlicaoevida,profsandracosta,119377
1484,galileugalilei,profsania,119378
1485,edhumbertodecampos,profstella,119384
1486,jpathias,proftadia,119385
1487,escolaesfera,murilo,113892
1488,objetivoguaxupe,proftais,119386
1489,cepe,proftalita,119387
1490,arcadenoe,proftalitacf,119388
1491,linkandlearn,patriciarocha,116188
1492,piemonte,profvanessameira,119395
1493,colegiounidadejardim,profwillian,119398
1494,sesiigaracudotiete,nadiaaoyama,113994
1495,informacao,projetoinformacao,119492
1496,sesidescalvado,nadiaaoyama,113996
1497,evangelicobetel,prorozelma,119496
1498,sesisaocarlos,nadiaaoyama,113997
1499,sesicotia,nadiaaoyama,113999
1500,stellamarisjuveve,ana.bianconi,320832
1501,sesisjdoriopreto,nadiaaoyama,114000
1502,sesigru,nadiaaoyama,114001
1503,sesibarrabonita,nadiaaoyama,114002
1504,sesiamericana,nadiaaoyama,114003
1505,centroeducacionalmeta,clarissaqmagico,142628
1506,laboratoriosromildo,Romildolima,277627
1507,cnslpb,larissal,197613
1508,centroeducacionalmeta,profelaine,142630
1509,colegiodosalvador,ncgonca,189667
1510,novadimensao,nataliatavares,114318
1511,projetoventoepopa,patriciamartinsrocha,144197
1512,cscgo,clarissaqmagico,164084
1513,santahelena,nelireis,114743
1514,motivacao,neusalima,114816
1515,dorothea,nicolasweber,115000
1516,dorothea,nicoweber,115068
1517,colegiobrasilia,sakamoto,177978
1518,lumen,osmarspegiorin,115519
1519,anima,osmarvg,115520
1520,vencermelhor,robertadir,164395
1521,cursoclaudiomuniz,pablosantos,115713
1522,certus,pallomac,115740
1523,sabixao,patguebra,116125
1524,certus,patriciab,116151
1525,escolacrescimento,patriciaf,116158
1526,sesitaubate,patriciamsesi,116174
1527,sesicruzeiro,patriciasesi,116196
1528,reisalomao,patriciasousa6,116199
1529,sesitaubate,patriciavsesi,116201
1530,domboscoos,patricksouza,116222
1531,cnecnovamutum,paulabock,116265
1532,colegioathena,paulatatemoto,116313
1533,csjcanguaretamarn,paullinholiveira,116349
1534,fip,pcggsm,116621
1535,cecgama,pdamata,116632
1536,cdi,pedrohenque,116768
1537,maxime,pedrolucci,116854
1538,vestibularcidadao,piaui,117012
1539,projetoventoepopa,pauladias,144214
1540,gaga,pmsilva,117530
1541,colegiodasamericas,ncgonca,189655
1542,overcolegioecurso,clarissaqmagico,164981
1543,ccdivitoriaregia,primoliveira,117731
1544,clubedopimpolho,priscilachristie,117762
1545,sesicacapava,priscilasesi,117801
1546,joracycruz,priscilavelika,117806
1547,oliveiranetto,priscillacorrea,117811
1548,pentagono,suportepentagono,235252
1549,idealsagradocoracaodejesus,profadailton,118554
1550,colegiovalparaiso,profalexvalparaiso,118559
1551,isec,profaline,118560
1552,lapisnamao,profana,118562
1553,integradaeducativa,profeber,118630
1554,colegiosaomateus,profandersongabriel,118568
1555,colegiointensivo,profandrebezerra,118569
1556,cesilvapaiva,profandreia,118570
1557,centroeducacionalaprendiz,profandreza,118571
1558,censic,profandrezaas,118572
1559,colegioimperial,profatila,118577
1560,ceantoniocarlosmagalhaes,profaurea,118578
1561,conteudos6,profbandeirantes,118583
1562,shekinah,profbrenda,118585
1563,cpvc,profcamilaneves,118588
1564,recantodosaber,profcarlosduarte,118591
1565,cemluciamayvore,profcassiane,118593
1566,cepotencial,profcelia,118594
1567,profcelso,profcelso,118595
1568,naia,profcelsocolli,118596
1569,oiapoque,profclara,118603
1570,censic,profcleide,118606
1571,teotonioneto,profdaniele,118616
1572,colegioalternativo,profdanielmaia,118617
1573,kl3,profdayanna,118621
1574,alternativocursoecolegio,profedivaldo,118632
1575,profeduardo,profeduardo,118634
1576,edlauravicuna,profelen,118635
1577,cbbrasileiro,profesdras,118637
1578,cnsco,professoooooor,118638
1579,eccos,HenryQMagico,23060
1580,geracaocolegioecurso,professorarita,118717
1581,evangelicobebedouro,professorluis,118732
1582,unbidiomasjapones,professormalcon,118733
1583,mackenziebrasilia,professormalcon,118734
1584,cci,professormalcon,118739
1585,idealbsb,professormalcon,118741
1586,ccdivitoriaregia,professormalcon,118742
1587,cecgama,professormalcon,118743
1588,cemaristasaojose,professorxingu,118757
1589,centroeducacionalimpar,profeupronio,118758
1590,centroeditalva,proffabiana,118760
1591,sesi376,proffabiano,118761
1592,arturferreira,proffabio,118762
1593,colegioquadrangular,proffabricio,118763
1594,centrodeensinomoderno,proffernando,118771
1595,terceiromilenio,profflavia,118772
1596,colegiobatistadesantarem,proffranksouza,118775
1597,borgesamorim,profgeorgia,118777
1598,vieiraeducacional,profglaucia,118779
1599,recantodosaber,profglauciaduarte,118780
1600,centroeducacionalimpar,profhamilton,118782
1601,redeclarissas,profilton,118790
1602,proens,profinelise,118791
1603,colegiounirs,sarauni,226100
1604,eabsf,profellen,173371
1605,bilac,telecominf,130619
1606,colprogressao,qmagicoguto,122068
1607,qmdoismildez,qmguardiao,122073
1608,crb,r3g1n4s0,122149
1609,valsaab,raaphaela,122163
1610,colband,rabello,122167
1611,febave,rafaeladalazen,122268
1612,habilis,rafaelag,122274
1613,fundacaoeducar,rafaelanegretti,122295
1614,ahuscao,rafaelnc,122408
1615,bertelsmann,rafaelpiccirilli,122418
1616,rcaidiomas,rafaelrca,122421
1617,geraeduca,rafaeltinel,122442
1618,cappta,rafasalo,122493
1619,apotec,rafols21,122551
1620,berlaar,raissacarneiro,122675
1621,vestibularcidadao,ramorim,122736
1622,bozano,rangelbarbosa,122749
1623,bertelsmann,rangelbarbosa,122750
1624,geraeduca,raphaelmatos,122797
1625,projetovida,raphaelmatospv,122799
1626,propostaatual,raquelsulamita,122877
1627,eeheitor,rcptj,123032
1628,campossalles,realtman,123047
1629,sesitaubate,regissesi,123400
1630,emiliaferreiro,renaramontenegro2015,123486
1631,colegioestrutural,renatofaria,123562
1632,oswald,renatofarias,123564
1633,saoroque,renatogoes,123568
1634,sidarta,rfortini,123878
1635,escolacastanheiras,ricardo,123948
1636,faculdadeguarai,ricardoduarte,123975
1637,cedac,terezaperez,130661
1638,smecolegioevangelicoluz,ricardoenir,123977
1639,gaga,testegaga,130703
1640,escolagenesis,ricardoprof,124000
1641,testeguilherme,testeguilherme,130706
1642,ruibarbosa,rirela,124060
1643,iraciveiga,profpatriciaalmeida,164274
1644,santaamalia,rita350,124075
1645,escolacastanheiras,ritaalmeida,124078
1646,escolagregorio,profjhonny,231065
1647,escolaimpacto,ritadecassia,124089
1648,colegiomagno,clarissaqmagico,163953
1649,escolacastanheiras,thicavalcantte,131442
1650,sesisbc,ritasesi,124093
1651,gracinha,roalaite,124175
1652,campossalles,thuane,131479
1653,sesicotia,robertacarvalho,124201
1654,tdd,tvve134,132135
1655,colprogressao,robertamarcondes,124219
1656,bertelsmann,robertapanico,124223
1657,cedac,robertapanico,124224
1658,ceprojetar,robertonespoli,124260
1659,colegioarturferreira,rodolfoprof,124340
1660,kijuj,ukjuk,132178
1661,overcolegioecurso,profdaniellucas,163963
1662,escolaimpacto,rodrigom,124415
1663,fisicadf,rodrigomelani,124424
1664,institutoeducacionalanaoliveira,profanaoliveira,164111
1665,cei,ronaldcardoso,124552
1666,institutoeducacionalanaoliveira,profanapaulasilva,164112
1667,sesiamericana,ronaldosesi,124568
1668,vilagelin,cristianestefanelli,68432
1669,sersorocaba,rosabarreiros,124616
1670,colegiobrasilia,patmaresca,157266
1671,challenge,rosanacabral,124630
1672,sesisumare,valdirasesi,133075
1673,sesipinda,rosangelasesi,124662
1674,conexao,rosangelasocorro,124663
1675,ejjg,vanclecio,133178
1676,conib,rosarafrenk,124676
1677,raiodesol,rosarandes,124677
1678,sersorocaba,vanessabuffo,133234
1679,iabcd,roselainepontes,124696
1680,professor,vanessapolli,133282
1681,fito,roselimatos,124706
1682,clubedopimpolho,roselycosta,124712
1683,segurancadigital,vanessapolli,133285
1684,sesicampinas,rosemarisesi,124714
1685,sesicruzeiro,rosemarysesi,124716
1686,sesicruzeiro,rosemeiresesi,124724
1687,campossalles,rosenireigota,124729
1688,autores,rosilane,124749
1689,virgempoderosa,vanny,133339
1690,sementes,rosilenebezerra,124757
1691,vestibularcidadao,venturelli91,133415
1692,sesigama,profjeandaisy,163970
1693,vestibularcidadao,victore,134718
1694,projetoventoepopa,heloisasalvador,144582
1695,campossalles,victorsg,134812
1696,colegiounidadejardim,samijomaa,126153
1697,boaviagem,manuellacbvjaq,163977
1698,bertelsmann,sandracedac,126306
1699,cedac,sandracedac,126307
1700,soueducativa,larissal,167325
1701,eremamaurydemedeiros,sandroeloi,126359
1702,centroeducacionalbrasileirinho,profmayradasilva,164999
1703,colegiosantaclara,santaclara,126413
1704,campossalles,carolinabeltramini,165042
1705,medcel,santiago,126436
1706,marciliopires,larissal,182165
1707,saojoaoilhabela,saojoaoilhabela,126458
1708,boaviagem,vitorneves,136176
1709,moria,sartorio79,126585
1710,educandusilha,GoncalvesDayana10,178387
1711,smepresbiterianopprudente,saulo,126607
1712,nesfa,wellingtonhenri,136590
1713,conib,selecaoceciliaparentee,126714
1714,centroeducacionalmeta,larissal,177992
1715,duque,sergiomichels,127194
1716,cci,wis33592037,136891
1717,sistemaprima,severo,127505
1718,sesidescalvado,wladimircarmo,136904
1719,colegiounidadejardim,sgambatti,127568
1720,smetatui,xenia,136956
1721,ceprojetar,shirley,127649
1722,colegiodoctum,doctum,77529
1723,sesicic,silvanaap,127838
1724,sesisjdoriopreto,silviacerozi,127872
1725,pitagorasjuruti,simone1,127917
1726,purissimo,diegomatos,76973
1727,colegiodasamericas,simonegalaverna,127939
1728,cam,siperugini,127976
1729,josecesario,dilma,77042
1730,professoradechines,sisi,127992
1731,planneta,sissi,127995
1732,sesiitatiba,dinersesi,77068
1733,dantealighieri,sogiardino14,128330
1734,prodteste,diogoaluno,77118
1735,qescola,diogofreitas,77154
1736,eletron,ismaeleletron,145660
1737,qeducadores,Adriana,16253
1738,sistemaprima,profguilherme,145656
1739,sigmacursoecolegio,larissal,178137
1740,embaixadores,embmarcio1,166396
1741,eccos,Calvarenga,19378
1742,eletron,clarissaqmagico,145657
1743,eletron,pedroeletron,145662
1744,centreensinoetreinamento,profhumberto,163903
1745,maanaim,Carlamarianad,19495
1746,salesianoaracaju,srigo2006,129581
1747,anglojacarei,fabristipp,145664
1748,conosco,starlord,129602
1749,cedac,Diaz,20546
1750,ceprojetar,suelivergna,129757
1751,egocg,EGO2014,20812
1752,paraisodosaber,suelypaiva,129770
1753,singularidades,ElzaBastida,21230
1754,projetovida,suzanamesquita,129872
1755,conexao,suzy,129886
1756,colegioamparosurubim,clarissaqmagico,164171
1757,colband,svampre,129889
1758,escolamariabernarda,clarissaqmagico,166825
1759,tsukimi,tania,130297
1760,colegiointegralsolar,profhelena,118783
1761,eduqualis,anapaulasato,158394
1762,colegioauxiliadora,tecer123,130593
1763,colegiocognos,larissal,178196
1764,evangelicobebedouro,MYCHAEL,26315
1765,hackiandoaeduc,Novaes,28413
1766,chegadeficartestando,Novaes,28419
1767,colegiootacilio,adrianaandreza,35843
1768,cssg,rafaelbastos,122320
1769,escolajoseamerico,rozimerelucas,124805
1770,vestibularcidadao,rubenilsoncn,124885
1771,emece,soalsa,128281
1772,testetvveconquista,testegaga,130702
1773,colegiosepp,profflaviamartins,164741
1774,educandusilha,RobertaSampaio,178388
1775,colegioloyola,alinesilva1,37081
1776,kuadro,alunovisitante,39440
1777,saoroque,vitorsetani,136193
1778,energiaativa,sandra.eativa,274691
1779,energiaativa,josilene.eativa,274692
1780,colegiounidadejardim,alvaroaranha,39463
1781,anchieta,cfernandes,160789
1782,umdoisquatro,10minutos,1089
1783,colegiointegral,jpinheiro,234147
1784,nsdasneves,andreiamafra,42952
1785,colegiounidadejardim,120655,1574
1786,smepresbiterianopprudente,antonia1,44822
1787,educandusilha,LeonanRafael,178389
1788,dombosco,1401042,2159
1789,cermac,juliamardegam,178614
1790,objetivogurupi,reinaldoayres,226532
1791,vencermelhor,clarissaqmagico,164394
1792,colegioprevejau,clarissaqmagico,142945
1793,mackenzietambore,2007557,5404
1794,liceujardim,gessetaveira,197786
1795,mackenzietambore,2010049,5447
1796,aocubovestibular,profpauloandrade,164550
1797,colegiootacilio,201320anos,5502
1798,flordenicedacosta,clarissaqmagico,163217
1799,educamais,edumirim.adrielliton.ferreira,590048
1800,educamais,edumirim.didier.dantas,590044
1801,ensinoteclondrina,271094,6562
1802,professoraleila,clarissaqmagico,165371
1803,colegiodarwin,2aasousa,6954
1804,colegiodeovolente,profevair,166709
1805,lumiere,cezar,60334
1806,propostaatual,clarissaqmagico,60851
1807,sesiigaracudotiete,clorisasenerino,61141
1808,santaamalia,elisasperling,81258
1809,coopeccaetite,clarissaqmagico,156708
1810,plural,elisazaroni,81260
1811,reges,elizacunha,81304
1812,ongcidadededeus,clarissaqmagico,155201
1813,eliza,elizamaria,81307
1814,censic,clarissaqmagico,60872
1815,educandario,elizanymiranda,81312
1816,institutoideia,clarissaqmagico,149746
1817,sesialvaresmachado,elizeteortega,81320
1818,escolasantacatarina,clarissaqmagico,151356
1819,uri,eloarosa,81368
1820,colegiosaocarlos,clarissaqmagico,155202
1821,colegioideal,crislane,68298
1822,colegiosaloni,profpriscilafernandes,165801
1823,inspire,cristinachieffi,68485
1824,sesialvaresmachado,euniceteixeira,82733
1825,inspiresjc,cristinachieffi,68486
1826,profcrisfranco,cristinachieffi,68487
1827,sesidescalvado,danielalazarini,72353
1828,sesiigaracudotiete,inunes,95931
1829,sesidescalvado,inunes,95933
1830,smelemeitapeva,direcaocolegioleme,77450
1831,sesisaocarlos,inunes,95934
1832,sesiparaguacupaulista,inunes,95935
1833,sesicotia,inunes,95936
1834,sesiamericana,edivancardoso,80046
1835,sesisjdoriopreto,inunes,95937
1836,sesigru,inunes,95938
1837,sesibarrabonita,inunes,95939
1838,sesiamericana,inunes,95940
1839,sesialvaresmachado,inunes,95941
1840,educandario,felixmartins,83863
1841,poiujkl,iory10,95956
1842,educandusilha,GuilhermeLouzada,178390
1843,principedapaz,iraneidepinheiro,95966
1844,quimicanadosecerta,flaviocarmo,84783
1845,colegiolimanogueira,irismeire,96003
1846,eduqualis,lucianamariamargotiaraujo,164214
1847,nep,josianenep,99713
1848,dantealighieri,goucelias,91345
1849,sesihorto,julianesesi,100460
1850,escolazeferino,juliano,100475
1851,colegioserecrescer,proftereza,173373
1852,apogeu,viniciusalmeida,316153
1853,preparacursos,grace123,137421
1854,sesilimeira,mrodriguesam,113392
1855,sesiparaguacupaulista,nadiaaoyama,113998
1856,cam,nilsonfukuda,115105
1857,celp,niltonmacedo,115112
1858,cesilvamachado,aureacesm,248978
1859,sesisbc,niviasesi,115166
1860,patriciafreitas,patriciaprof,116185
1861,sesigru,ivetesesi,97016
1862,faculdadeterranordeste,profagostinho,118557
1863,preparacursos,jaquelines,137424
1864,lagracia,joybaena,99879
1865,colegiounidadejardim,professorwillian,118751
1866,isec,profleuda,119289
1867,alternativocursoecolegio,larissal,178634
1868,escolabemmequer,marcelobmq,107774
1869,colegiobatistadesantarem,proflilia,119290
1870,betuel,proflilian,119291
1871,cnscarmo,proflucia,119292
1872,clubedopimpolho,marcoaurelio,108081
1873,profluizbilac,profluiz,119297
1874,florestasenadorcanedo,profmurilomacedo,119330
1875,sesicotia,mariamoura,108876
1876,ruilima,profruilima,119375
1877,institutomontessori,marlytavares,109542
1878,cemluciamayvore,proffabriciofreitas,118764
1879,salesianoaracaju,profinvertida367,119078
1880,centroeducacionalinovacao,profsandra,119376
1881,institutoeducacionalflorence,regimachado,123368
1882,anglocassianoricardo,sidneybenedito,127781
1883,cesilvamachado,nathaliacesm,248991
1884,sesiparaguacupaulista,ticianatakahashi,131765
1885,magister,larissal,167406
1886,prodteste,diogao,137450
1887,prodteste,diogoadmin,137453
1888,www,diogoadmin2,137456
1889,ouse,thaisouse,137458
1890,cnslpb,nerlandia,197444
1891,alura,gustavofujimoto,178397
1892,colegiobatistamineiro,coordjuniamarcossi,200501
1893,alura,guilhermesilveira,178398
1894,antaresseisbocas,adm.enio,283699
1895,pitagorascidadejardim,larissal,167937
1896,abm,taian,137940
1897,medcel,izarodriguesteste,138072
1898,institutomuda,kelyevely,138179
1899,colegiohbc,profsuellenhbc,167199
1900,catamaravita,milenapenteado1,272530
1901,colegiohbc,larissal,167195
1902,sigmacursoecolegio,profsilviahelena,167214
1903,colegioassembleiadedeus,clarissaqmagico,138216
1904,educamais,edumirim.juaneide.bastos,590047
1905,exitoinstituto,larissal,167222
1906,exitoinstituto,proftagila,167223
1907,casdinhosjc,flromeiroc,236183
1908,ensinamais,clarissaqmagico,167224
1909,antarespraiadeiracema,sheila.sup,280819
1910,colegiointensivo,clarissaqmagico,60849
1911,colegioliceujardim,larissal,167469
1912,antarespraiadeiracema,magali.sup,280818
1913,gislainerosati,larissal,167262
1914,antarespraiadeiracema,tiberio.sup,280820
1915,walfridocampos,clarissaqmagico,138478
1916,gislainerosati,profnilza,167263
1917,colegionossasenhoradelourdes,profgivaldabento,167268
1918,colegiocoesi,profcarladarlem,167278
1919,colegiosantotomasdeaquino,profkleylsonqueiroz,167339
1920,prodteste,mizutani,139088
1921,unilan,clarissaqmagico,139462
1922,colegiosantadoroteia,adminsas,543482
1923,auxiliadorarj,lucas.gabriel,270707
1924,colegiocarbonell,profricardoyaguti,166517
1925,colegioliceujardim,profanaclaudia,167470
1926,cecharlesdarwin,larissal,167426
1927,censic,priscilasalazar,145697
1928,pitagorascidadejardim,coordfernanda,167939
1929,colegioobjetivosorocaba,clarissaqmagico,139761
1930,centec,profpaulo,167431
1931,colegiolasalleaguasclaras,profnataliapamponet,167441
1932,colegiosaolucas,clarissaqmagico,60829
1933,colegiopassionista,larissal,167526
1934,colegiobatistamineiro,coordfernandamaciel,200503
1935,colegiopassionista,coordclaudia,167527
1936,fmit,clarissaqmagico,139958
1937,cnscarmo,clarissaqmagico,139968
1938,centroescolaranamelia,larissal,167570
1939,physicsbatistacampos,gabriela.rabelo,596711
1940,educamais,edumirim.sandra.maria,590046
1941,centroescolaranamelia,coordbarbara,167571
1942,colegioluizacora,profpaulobotelho,166829
1943,colegioadventus,larissal,167586
1944,colegioadventus,profaureni,167591
1945,asario,larissal,167631
1946,asario,profroni,167632
1947,sandraoliveira,larissal,167844
1948,institutomariaauxiliadora,danieleprofessora,262326
1949,eacs,profizaura,167849
